"job_id","title_vi","description_vi","skills_vi","riasec_centroid_json","tags_vi"
"11-9033.00","Quản trị viên giáo dục, sau trường trung học","Kế hoạch, trực tiếp hoặc phối hợp giảng dạy, quản lý và dịch vụ của sinh viên, cũng như các hoạt động nghiên cứu và giáo dục khác, tại các tổ chức sau trung học, bao gồm các trường đại học, cao đẳng và các trường trung học và cộng đồng.","học chủ động|lắng nghe tích cực|giải quyết vấn đề phức tạp|phối hợp|tư duy phản biện|hướng dẫn|phán đoán & ra quyết định|chiến lược học tập|giám sát|đọc hiểu|nhạy bén xã hội|giao tiếp nói|viết","[0.14285714285714285, 0.5714285714285714, 0.41571428571428576, 0.8285714285714285, 0.7414285714285714, 0.6671428571428571]","Quản lý|học chủ động|lắng nghe tích cực|giải quyết vấn đề phức tạp|phối hợp|tư duy phản biện|hướng dẫn|phán đoán & ra quyết định|chiến lược học tập|giám sát|đọc hiểu|nhạy bén xã hội|giao tiếp nói|viết"
"11-9041.00","Các nhà quản lý kiến trúc và kỹ thuật","Lập kế hoạch, chỉ đạo hoặc phối hợp các hoạt động trong các lĩnh vực như kiến trúc và kỹ thuật hoặc nghiên cứu và phát triển trong những lĩnh vực này.","học chủ động|lắng nghe tích cực|giải quyết vấn đề phức tạp|phối hợp|tư duy phản biện|phán đoán & ra quyết định|toán học|giám sát|đọc hiểu|giao tiếp nói|quản lý thời gian|viết","[0.45285714285714285, 0.6371428571428571, 0.38, 0.4057142857142857, 0.9114285714285714, 0.6542857142857142]","Quản lý|học chủ động|lắng nghe tích cực|giải quyết vấn đề phức tạp|phối hợp|tư duy phản biện|phán đoán & ra quyết định|toán học|giám sát|đọc hiểu|giao tiếp nói|quản lý thời gian|viết"
"11-9041.01","Trình quản lý phát triển và kỹ thuật đa năng","Xác định, lập kế hoạch hoặc thực hiện các chương trình nghiên cứu nhiên liệu sinh học/biodiesel đánh giá các nguyên liệu và công nghệ chế biến thay thế có tiềm năng thương mại trong ngắn hạn.","học chủ động|lắng nghe tích cực|giải quyết vấn đề phức tạp|tư duy phản biện|phán đoán & ra quyết định|giám sát|đọc hiểu|giao tiếp nói|phân tích hệ thống|đánh giá hệ thống|viết","[0.5942857142857143, 0.8342857142857143, 0.30142857142857143, 0.3, 0.6714285714285715, 0.5014285714285714]","Quản lý|học chủ động|lắng nghe tích cực|giải quyết vấn đề phức tạp|tư duy phản biện|phán đoán & ra quyết định|giám sát|đọc hiểu|giao tiếp nói|phân tích hệ thống|đánh giá hệ thống|viết"
"11-9051.00","Người quản lý dịch vụ thực phẩm","Kế hoạch, chỉ đạo hoặc phối hợp các hoạt động của một tổ chức hoặc bộ phận phục vụ thức ăn và đồ uống.","học chủ động|lắng nghe tích cực|phối hợp|tư duy phản biện|quản lý nguồn nhân lực|giám sát|đọc hiểu|định hướng dịch vụ|nhạy bén xã hội|giao tiếp nói|quản lý thời gian","[0.5657142857142857, 0.26571428571428574, 0.22714285714285715, 0.5014285714285714, 0.85, 0.7557142857142857]","Quản lý|học chủ động|lắng nghe tích cực|phối hợp|tư duy phản biện|quản lý nguồn nhân lực|giám sát|đọc hiểu|định hướng dịch vụ|nhạy bén xã hội|giao tiếp nói|quản lý thời gian"
"11-9071.00","Người quản lý cờ bạc","Kế hoạch, chỉ đạo hoặc phối hợp các hoạt động cờ bạc trong một sòng bạc.","lắng nghe tích cực|giải quyết vấn đề phức tạp|phối hợp|tư duy phản biện|phán đoán & ra quyết định|quản lý nguồn nhân lực|giám sát|đọc hiểu|định hướng dịch vụ|nhạy bén xã hội|giao tiếp nói|viết","[0.42, 0.18857142857142858, 0.14285714285714285, 0.3757142857142857, 0.9585714285714285, 0.7771428571428572]","Quản lý|lắng nghe tích cực|giải quyết vấn đề phức tạp|phối hợp|tư duy phản biện|phán đoán & ra quyết định|quản lý nguồn nhân lực|giám sát|đọc hiểu|định hướng dịch vụ|nhạy bén xã hội|giao tiếp nói|viết"
"11-9072.00","Người quản lý giải trí và giải trí, ngoại trừ cờ bạc","Kế hoạch, chỉ đạo hoặc phối hợp các hoạt động giải trí và giải trí của một cơ sở giải trí, bao gồm cả tàu du lịch và công viên.","học chủ động|lắng nghe tích cực|phối hợp|tư duy phản biện|chiến lược học tập|thuyết phục|đọc hiểu|định hướng dịch vụ|nhạy bén xã hội|giao tiếp nói|quản lý thời gian|viết","[0.5871428571428572, 0.2914285714285714, 0.26857142857142857, 0.5071428571428571, 0.8371428571428572, 0.6828571428571429]","Quản lý|học chủ động|lắng nghe tích cực|phối hợp|tư duy phản biện|chiến lược học tập|thuyết phục|đọc hiểu|định hướng dịch vụ|nhạy bén xã hội|giao tiếp nói|quản lý thời gian|viết"
"11-9081.00","Người quản lý chỗ ở","Kế hoạch, chỉ đạo hoặc phối hợp các hoạt động của một tổ chức hoặc bộ phận cung cấp chỗ ở và chỗ ở khác.","học chủ động|lắng nghe tích cực|phối hợp|tư duy phản biện|quản lý nguồn nhân lực|đàm phán|thuyết phục|đọc hiểu|định hướng dịch vụ|nhạy bén xã hội|giao tiếp nói|viết","[0.35000000000000003, 0.16714285714285712, 0.20714285714285713, 0.6028571428571429, 0.8985714285714286, 0.7585714285714286]","Quản lý|học chủ động|lắng nghe tích cực|phối hợp|tư duy phản biện|quản lý nguồn nhân lực|đàm phán|thuyết phục|đọc hiểu|định hướng dịch vụ|nhạy bén xã hội|giao tiếp nói|viết"
"11-9111.00","Người quản lý dịch vụ y tế và y tế","Kế hoạch, chỉ đạo hoặc phối hợp các dịch vụ y tế và y tế trong bệnh viện, phòng khám, tổ chức chăm sóc quản lý, cơ quan y tế công cộng hoặc các tổ chức tương tự.","lắng nghe tích cực|giải quyết vấn đề phức tạp|phối hợp|tư duy phản biện|phán đoán & ra quyết định|quản lý nguồn nhân lực|giám sát|thuyết phục|đọc hiểu|nhạy bén xã hội|giao tiếp nói|viết","[0.3071428571428571, 0.55, 0.18857142857142858, 0.6057142857142858, 0.8071428571428572, 0.8042857142857143]","Quản lý|lắng nghe tích cực|giải quyết vấn đề phức tạp|phối hợp|tư duy phản biện|phán đoán & ra quyết định|quản lý nguồn nhân lực|giám sát|thuyết phục|đọc hiểu|nhạy bén xã hội|giao tiếp nói|viết"
"11-9121.00","Các nhà quản lý khoa học tự nhiên","Lập kế hoạch, chỉ đạo hoặc phối hợp các hoạt động trong các lĩnh vực như khoa học sinh học, khoa học vật lý, toán học, thống kê và nghiên cứu và phát triển trong những lĩnh vực này.","học chủ động|lắng nghe tích cực|giải quyết vấn đề phức tạp|phối hợp|tư duy phản biện|phán đoán & ra quyết định|quản lý nguồn nhân lực|toán học|giám sát|đọc hiểu|khoa học|giao tiếp nói|quản lý thời gian|viết","[0.4342857142857143, 0.8185714285714286, 0.35857142857142854, 0.4242857142857143, 0.8042857142857143, 0.5985714285714286]","Quản lý|học chủ động|lắng nghe tích cực|giải quyết vấn đề phức tạp|phối hợp|tư duy phản biện|phán đoán & ra quyết định|quản lý nguồn nhân lực|toán học|giám sát|đọc hiểu|khoa học|giao tiếp nói|quản lý thời gian|viết"
"11-9121.01","Các nhà điều phối nghiên cứu lâm sàng","Kế hoạch, chỉ đạo hoặc phối hợp các dự án nghiên cứu lâm sàng. Quản lý các hoạt động của các nhân viên tham gia vào các dự án nghiên cứu lâm sàng để đảm bảo tuân thủ các giao thức và các mục tiêu lâm sàng tổng thể. Có thể đánh giá và phân tích dữ liệu lâm sàng.","học chủ động|lắng nghe tích cực|giải quyết vấn đề phức tạp|phối hợp|tư duy phản biện|giám sát|đọc hiểu|định hướng dịch vụ|nhạy bén xã hội|giao tiếp nói|viết","[0.28285714285714286, 0.8200000000000001, 0.21857142857142858, 0.51, 0.61, 0.72]","Quản lý|học chủ động|lắng nghe tích cực|giải quyết vấn đề phức tạp|phối hợp|tư duy phản biện|giám sát|đọc hiểu|định hướng dịch vụ|nhạy bén xã hội|giao tiếp nói|viết"
"11-9121.02","Các chuyên gia tài nguyên nước","Thiết kế hoặc thực hiện các chương trình và chiến lược liên quan đến các vấn đề tài nguyên nước như vấn đề cung cấp, chất lượng và tuân thủ quy định.","học chủ động|lắng nghe tích cực|giải quyết vấn đề phức tạp|tư duy phản biện|phán đoán & ra quyết định|toán học|giám sát|đọc hiểu|giao tiếp nói|phân tích hệ thống|đánh giá hệ thống|quản lý thời gian|viết","[0.6357142857142858, 0.8285714285714285, 0.2542857142857143, 0.3685714285714286, 0.5042857142857142, 0.5957142857142858]","Quản lý|học chủ động|lắng nghe tích cực|giải quyết vấn đề phức tạp|tư duy phản biện|phán đoán & ra quyết định|toán học|giám sát|đọc hiểu|giao tiếp nói|phân tích hệ thống|đánh giá hệ thống|quản lý thời gian|viết"
"11-9131.00","Các chủ bưu chính và giám đốc bưu điện","Kế hoạch, trực tiếp, hoặc phối hợp các dịch vụ hoạt động, hành chính, quản lý và hỗ trợ của một văn phòng bưu điện Hoa Kỳ; hoặc điều phối các hoạt động của công nhân tham gia vào việc bưu chính và các công việc liên quan trong văn phòng thư được chỉ định.","lắng nghe tích cực|phối hợp|tư duy phản biện|quản lý nguồn nhân lực|giám sát|đàm phán|thuyết phục|đọc hiểu|nhạy bén xã hội|giao tiếp nói|quản lý thời gian|viết","[0.29714285714285715, 0.1657142857142857, 0.15285714285714286, 0.48142857142857143, 0.8571428571428571, 0.8485714285714286]","Quản lý|lắng nghe tích cực|phối hợp|tư duy phản biện|quản lý nguồn nhân lực|giám sát|đàm phán|thuyết phục|đọc hiểu|nhạy bén xã hội|giao tiếp nói|quản lý thời gian|viết"
"11-9141.00","Các nhà quản lý tài sản, bất động sản và cộng đồng","Kế hoạch, chỉ đạo hoặc phối hợp các hoạt động bán, mua, cho thuê hoặc quản lý bất động sản thương mại, công nghiệp hoặc dân cư. Bao gồm các nhà quản lý của các hiệp hội chủ nhà và chung cư, các đơn vị nhà ở thuê hoặc thuê, tòa nhà hoặc đất (bao gồm quyền di chuyển).","lắng nghe tích cực|phối hợp|tư duy phản biện|phán đoán & ra quyết định|đàm phán|thuyết phục|đọc hiểu|nhạy bén xã hội|giao tiếp nói|quản lý thời gian|viết","[0.44857142857142857, 0.31714285714285717, 0.25, 0.4985714285714286, 0.9671428571428571, 0.7657142857142858]","Quản lý|lắng nghe tích cực|phối hợp|tư duy phản biện|phán đoán & ra quyết định|đàm phán|thuyết phục|đọc hiểu|nhạy bén xã hội|giao tiếp nói|quản lý thời gian|viết"
"11-9151.00","Người quản lý dịch vụ xã hội và cộng đồng","Kế hoạch, chỉ đạo hoặc phối hợp các hoạt động của một chương trình dịch vụ xã hội hoặc tổ chức tiếp cận cộng đồng. Giám sát ngân sách và chính sách của chương trình hoặc tổ chức liên quan đến sự tham gia của người tham gia, yêu cầu chương trình và lợi ích. Công việc có thể liên quan đến việc hướng dẫn các nhân viên xã hội, cố vấn, hoặc nhân viên kiểm tra.","học chủ động|lắng nghe tích cực|giải quyết vấn đề phức tạp|phối hợp|tư duy phản biện|phán đoán & ra quyết định|quản lý nguồn nhân lực|giám sát|đọc hiểu|định hướng dịch vụ|nhạy bén xã hội|giao tiếp nói|quản lý thời gian|viết","[0.14285714285714285, 0.3071428571428571, 0.33428571428571424, 0.7642857142857142, 1.0, 0.65]","Quản lý|học chủ động|lắng nghe tích cực|giải quyết vấn đề phức tạp|phối hợp|tư duy phản biện|phán đoán & ra quyết định|quản lý nguồn nhân lực|giám sát|đọc hiểu|định hướng dịch vụ|nhạy bén xã hội|giao tiếp nói|quản lý thời gian|viết"
"11-9161.00","Giám đốc quản lý khẩn cấp","Kế hoạch và các hoạt động ứng phó thiên tai trực tiếp hoặc quản lý khủng hoảng, cung cấp đào tạo chuẩn bị thiên tai, và chuẩn bị các kế hoạch và thủ tục khẩn cấp cho các thảm họa tự nhiên (ví dụ: bão, lũ lụt, động đất), thời chiến hoặc công nghệ, ví dụ: thảm họa nhà máy điện hạt nhân hoặc rò rỉ vật liệu nguy hiểm) hoặc tình huống con tin.","học chủ động|lắng nghe tích cực|giải quyết vấn đề phức tạp|phối hợp|tư duy phản biện|hướng dẫn|phán đoán & ra quyết định|giám sát|đọc hiểu|định hướng dịch vụ|nhạy bén xã hội|giao tiếp nói|phân tích hệ thống|đánh giá hệ thống|viết","[0.5142857142857143, 0.6514285714285714, 0.2542857142857143, 0.5714285714285714, 0.7128571428571429, 0.6657142857142857]","Quản lý|học chủ động|lắng nghe tích cực|giải quyết vấn đề phức tạp|phối hợp|tư duy phản biện|hướng dẫn|phán đoán & ra quyết định|giám sát|đọc hiểu|định hướng dịch vụ|nhạy bén xã hội|giao tiếp nói|phân tích hệ thống|đánh giá hệ thống|viết"
