job_id,title_vi,description_vi,skills_vi,riasec_centroid_json,tags_vi
11-3071.04,Các nhà quản lý chuỗi cung ứng,"Quản xuất trực tiếp hoặc phối hợp các dịch vụ hoặc hoạt động dự báo sản xuất, mua hàng, lưu trữ, phân phối hoặc dự báo tài chính để hạn chế chi phí và cải thiện độ chính xác, dịch vụ khách hàng hoặc an toàn. Xem xét các thủ tục hoặc cơ hội hiện có để hợp lý hóa các hoạt động để đáp ứng nhu cầu phân phối sản phẩm. Quản lý vận chuyển, lưu trữ hoặc xử lý hàng tồn kho.",Quản lý|giao tiếp|giao tiếp nói|giám sát|giải quyết vấn đề phức tạp|khả năng thích ứng|làm việc nhóm|lãnh đạo|lập kế hoạch chiến lược|lắng nghe tích cực|nhạy bén xã hội|phán đoán & ra quyết định|phối hợp|quản lý dự án|quản lý nhóm|quản lý thời gian|ra quyết định|tư duy phản biện|viết|đọc hiểu,"[0.489, 0.364, 0.143, 0.293, 0.901, 0.771]",Quản lý|giao tiếp|giao tiếp nói|giám sát|giải quyết vấn đề phức tạp|khả năng thích ứng|làm việc nhóm|lãnh đạo|lập kế hoạch chiến lược|lắng nghe tích cực|nhạy bén xã hội|phán đoán & ra quyết định|phối hợp|quản lý dự án|quản lý nhóm|quản lý thời gian|ra quyết định|tư duy phản biện|viết|đọc hiểu
11-3111.00,Người quản lý bồi thường và lợi ích,"Kế hoạch, trực tiếp hoặc phối hợp các hoạt động bồi thường và lợi ích của một tổ chức.",Quản lý|giao tiếp|giao tiếp nói|học chủ động|khả năng thích ứng|làm việc nhóm|lãnh đạo|lập kế hoạch chiến lược|lắng nghe tích cực|nhạy bén xã hội|phán đoán & ra quyết định|phân tích hệ thống|quản lý dự án|quản lý nguồn lực tài chính|quản lý nguồn nhân lực|quản lý nhóm|quản lý thời gian|ra quyết định|tư duy phản biện|viết|đánh giá hệ thống|đọc hiểu,"[0.143, 0.349, 0.213, 0.527, 1.0, 0.794]",Quản lý|giao tiếp|giao tiếp nói|học chủ động|khả năng thích ứng|làm việc nhóm|lãnh đạo|lập kế hoạch chiến lược|lắng nghe tích cực|nhạy bén xã hội|phán đoán & ra quyết định|phân tích hệ thống|quản lý dự án|quản lý nguồn lực tài chính|quản lý nguồn nhân lực|quản lý nhóm|quản lý thời gian|ra quyết định|tư duy phản biện|viết|đánh giá hệ thống|đọc hiểu
11-3121.00,Người quản lý nguồn nhân lực,"Kế hoạch, chỉ đạo hoặc phối hợp các hoạt động nguồn nhân lực và nhân viên của một tổ chức.",Quản lý|giao tiếp|giao tiếp nói|giám sát|học chủ động|khả năng thích ứng|làm việc nhóm|lãnh đạo|lập kế hoạch chiến lược|lắng nghe tích cực|nhạy bén xã hội|phán đoán & ra quyết định|phối hợp|quản lý dự án|quản lý nguồn nhân lực|quản lý nhóm|quản lý thời gian|ra quyết định|tư duy phản biện|viết|đọc hiểu,"[0.156, 0.383, 0.244, 0.554, 1.0, 0.741]",Quản lý|giao tiếp|giao tiếp nói|giám sát|học chủ động|khả năng thích ứng|làm việc nhóm|lãnh đạo|lập kế hoạch chiến lược|lắng nghe tích cực|nhạy bén xã hội|phán đoán & ra quyết định|phối hợp|quản lý dự án|quản lý nguồn nhân lực|quản lý nhóm|quản lý thời gian|ra quyết định|tư duy phản biện|viết|đọc hiểu
11-3131.00,Người quản lý đào tạo và phát triển,"Kế hoạch, chỉ đạo hoặc phối hợp các hoạt động đào tạo và phát triển và nhân viên của một tổ chức.",Quản lý|chiến lược học tập|giao tiếp|giao tiếp nói|giám sát|giải quyết vấn đề phức tạp|hướng dẫn|học chủ động|khả năng thích ứng|làm việc nhóm|lãnh đạo|lập kế hoạch chiến lược|lắng nghe tích cực|nhạy bén xã hội|phối hợp|quản lý dự án|quản lý nguồn nhân lực|quản lý nhóm|quản lý thời gian|ra quyết định|tư duy phản biện|viết|đọc hiểu,"[0.279, 0.466, 0.374, 0.791, 0.907, 0.561]",Quản lý|chiến lược học tập|giao tiếp|giao tiếp nói|giám sát|giải quyết vấn đề phức tạp|hướng dẫn|học chủ động|khả năng thích ứng|làm việc nhóm|lãnh đạo|lập kế hoạch chiến lược|lắng nghe tích cực|nhạy bén xã hội|phối hợp|quản lý dự án|quản lý nguồn nhân lực|quản lý nhóm|quản lý thời gian|ra quyết định|tư duy phản biện|viết|đọc hiểu
11-9013.00,"Các nông dân, nông dân và các nhà quản lý nông nghiệp khác","Kế hoạch, chỉ đạo hoặc phối hợp quản lý hoặc hoạt động của các trang trại, trang trại chăn nuôi, nhà kính, hoạt động nuôi trồng thủy sản, vườn ươm, khu rừng gỗ hoặc các cơ sở nông nghiệp khác. Có thể thuê, đào tạo và giám sát công nhân nông nghiệp hoặc hợp đồng dịch vụ để thực hiện các hoạt động hàng ngày của hoạt động được quản lý. Có thể tham gia hoặc giám sát các hoạt động gieo trồng, trồng trọt, thu hoạch và hoạt động tài chính và tiếp thị.",Quản lý|giao tiếp|giao tiếp nói|giám sát|giải quyết vấn đề phức tạp|học chủ động|khả năng thích ứng|làm việc nhóm|lãnh đạo|lập kế hoạch chiến lược|lắng nghe tích cực|nhạy bén xã hội|phán đoán & ra quyết định|phối hợp|quản lý dự án|quản lý nguồn nhân lực|quản lý nhóm|quản lý thời gian|ra quyết định|thuyết phục|tư duy phản biện|viết|đàm phán|đọc hiểu,"[0.737, 0.396, 0.149, 0.376, 0.791, 0.644]",Quản lý|giao tiếp|giao tiếp nói|giám sát|giải quyết vấn đề phức tạp|học chủ động|khả năng thích ứng|làm việc nhóm|lãnh đạo|lập kế hoạch chiến lược|lắng nghe tích cực|nhạy bén xã hội|phán đoán & ra quyết định|phối hợp|quản lý dự án|quản lý nguồn nhân lực|quản lý nhóm|quản lý thời gian|ra quyết định|thuyết phục|tư duy phản biện|viết|đàm phán|đọc hiểu
11-9021.00,Người quản lý xây dựng,"Kế hoạch, trực tiếp hoặc phối hợp, thường thông qua nhân viên giám sát phụ thuộc, các hoạt động liên quan đến việc xây dựng và bảo trì các cấu trúc, cơ sở và hệ thống. Tham gia vào việc phát triển khái niệm của một dự án xây dựng và giám sát tổ chức, lập kế hoạch, lập ngân sách và thực hiện của nó. Bao gồm các nhà quản lý trong các lĩnh vực xây dựng chuyên nghiệp, chẳng hạn như thợ gỗ hoặc ống nước.",Quản lý|giao tiếp|giao tiếp nói|giám sát|giải quyết vấn đề phức tạp|học chủ động|khả năng thích ứng|làm việc nhóm|lãnh đạo|lập kế hoạch chiến lược|lắng nghe tích cực|phán đoán & ra quyết định|phối hợp|quản lý dự án|quản lý nguồn lực tài chính|quản lý nguồn nhân lực|quản lý nhóm|quản lý thời gian|ra quyết định|tư duy phản biện|đọc hiểu,"[0.67, 0.44, 0.247, 0.334, 0.82, 0.687]",Quản lý|giao tiếp|giao tiếp nói|giám sát|giải quyết vấn đề phức tạp|học chủ động|khả năng thích ứng|làm việc nhóm|lãnh đạo|lập kế hoạch chiến lược|lắng nghe tích cực|phán đoán & ra quyết định|phối hợp|quản lý dự án|quản lý nguồn lực tài chính|quản lý nguồn nhân lực|quản lý nhóm|quản lý thời gian|ra quyết định|tư duy phản biện|đọc hiểu
11-9031.00,"Quản trị viên giáo dục và chăm sóc trẻ em, mẫu giáo và nhà chăm sóc ban ngày","Kế hoạch, chỉ đạo hoặc phối hợp các hoạt động học tập hoặc phi học tập của các trường mẫu giáo hoặc trung tâm chăm sóc trẻ em và các chương trình, bao gồm chăm sóc trước và sau trường.",Quản lý|chiến lược học tập|chú ý đến chi tiết|chăm sóc bệnh nhân|giao tiếp|giao tiếp nói|giao tiếp với bệnh nhân|giám sát|hướng dẫn|học chủ động|khả năng giải thích|khả năng thích ứng|kiên nhẫn|kỹ năng thuyết trình|làm việc dưới áp lực|làm việc nhóm|lắng nghe tích cực|nhạy bén xã hội|phối hợp|quản lý lớp học|quản lý nguồn nhân lực|quản lý thời gian|tư duy phản biện|viết|định hướng dịch vụ|đọc hiểu|đồng cảm,"[0.154, 0.433, 0.411, 0.943, 0.68, 0.611]",Quản lý|chiến lược học tập|chú ý đến chi tiết|chăm sóc bệnh nhân|giao tiếp|giao tiếp nói|giao tiếp với bệnh nhân|giám sát|hướng dẫn|học chủ động|khả năng giải thích|khả năng thích ứng|kiên nhẫn|kỹ năng thuyết trình|làm việc dưới áp lực|làm việc nhóm|lắng nghe tích cực|nhạy bén xã hội|phối hợp|quản lý lớp học|quản lý nguồn nhân lực|quản lý thời gian|tư duy phản biện|viết|định hướng dịch vụ|đọc hiểu|đồng cảm
11-9032.00,"Người quản lý giáo dục, trường mẫu giáo đến trung học","Kế hoạch, chỉ đạo hoặc phối hợp các hoạt động học tập, hành chính hoặc phụ trợ của trường mẫu giáo, tiểu học hoặc trung học.",Quản lý|chiến lược học tập|giao tiếp|giao tiếp nói|giám sát|giải quyết vấn đề phức tạp|khả năng giải thích|khả năng thích ứng|kiên nhẫn|kỹ năng thuyết trình|làm việc nhóm|lãnh đạo|lập kế hoạch chiến lược|lắng nghe tích cực|nhạy bén xã hội|phán đoán & ra quyết định|phối hợp|quản lý dự án|quản lý lớp học|quản lý nguồn nhân lực|quản lý nhóm|quản lý thời gian|ra quyết định|tư duy phản biện|viết|đánh giá hệ thống|đọc hiểu,"[0.169, 0.474, 0.421, 0.839, 0.739, 0.64]",Quản lý|chiến lược học tập|giao tiếp|giao tiếp nói|giám sát|giải quyết vấn đề phức tạp|khả năng giải thích|khả năng thích ứng|kiên nhẫn|kỹ năng thuyết trình|làm việc nhóm|lãnh đạo|lập kế hoạch chiến lược|lắng nghe tích cực|nhạy bén xã hội|phán đoán & ra quyết định|phối hợp|quản lý dự án|quản lý lớp học|quản lý nguồn nhân lực|quản lý nhóm|quản lý thời gian|ra quyết định|tư duy phản biện|viết|đánh giá hệ thống|đọc hiểu
11-9033.00,"Quản trị viên giáo dục, sau trường trung học","Kế hoạch, trực tiếp hoặc phối hợp giảng dạy, quản lý và dịch vụ của sinh viên, cũng như các hoạt động nghiên cứu và giáo dục khác, tại các tổ chức sau trung học, bao gồm các trường đại học, cao đẳng và các trường trung học và cộng đồng.",Quản lý|chiến lược học tập|giao tiếp|giao tiếp nói|giám sát|giải quyết vấn đề phức tạp|hướng dẫn|học chủ động|khả năng giải thích|khả năng thích ứng|kiên nhẫn|kỹ năng thuyết trình|làm việc nhóm|lắng nghe tích cực|nhạy bén xã hội|phán đoán & ra quyết định|phối hợp|quản lý lớp học|quản lý thời gian|tư duy phản biện|viết|đọc hiểu,"[0.143, 0.571, 0.416, 0.829, 0.741, 0.667]",Quản lý|chiến lược học tập|giao tiếp|giao tiếp nói|giám sát|giải quyết vấn đề phức tạp|hướng dẫn|học chủ động|khả năng giải thích|khả năng thích ứng|kiên nhẫn|kỹ năng thuyết trình|làm việc nhóm|lắng nghe tích cực|nhạy bén xã hội|phán đoán & ra quyết định|phối hợp|quản lý lớp học|quản lý thời gian|tư duy phản biện|viết|đọc hiểu
11-9039.00,"Education Administrators, Khác",Thực hiện các nhiệm vụ đa dạng không được bao gồm trong các danh mục nghề nghiệp cụ thể khác trong lĩnh vực này.,Khác|Tổng quát|giao tiếp|khác|khả năng thích ứng|làm việc nhóm|quản lý thời gian|tư duy phản biện|tổng quát|đa dạng,"[0.4, 0.433, 0.259, 0.455, 0.881, 0.746]",Khác|Tổng quát|giao tiếp|khác|khả năng thích ứng|làm việc nhóm|quản lý thời gian|tư duy phản biện|tổng quát|đa dạng
11-9041.00,Các nhà quản lý kiến trúc và kỹ thuật,"Lập kế hoạch, chỉ đạo hoặc phối hợp các hoạt động trong các lĩnh vực như kiến trúc và kỹ thuật hoặc nghiên cứu và phát triển trong những lĩnh vực này.",Quản lý|chú ý đến chi tiết|giao tiếp|giao tiếp nói|giám sát|giải quyết vấn đề kỹ thuật|giải quyết vấn đề phức tạp|học chủ động|khả năng thích ứng|kỹ năng máy tính|làm việc nhóm|lãnh đạo|lập kế hoạch chiến lược|lắng nghe tích cực|phán đoán & ra quyết định|phân tích dữ liệu|phối hợp|quản lý dự án|quản lý nhóm|quản lý thời gian|ra quyết định|toán học|tư duy logic|tư duy phản biện|viết|đọc hiểu,"[0.453, 0.637, 0.38, 0.406, 0.911, 0.654]",Quản lý|chú ý đến chi tiết|giao tiếp|giao tiếp nói|giám sát|giải quyết vấn đề kỹ thuật|giải quyết vấn đề phức tạp|học chủ động|khả năng thích ứng|kỹ năng máy tính|làm việc nhóm|lãnh đạo|lập kế hoạch chiến lược|lắng nghe tích cực|phán đoán & ra quyết định|phân tích dữ liệu|phối hợp|quản lý dự án|quản lý nhóm|quản lý thời gian|ra quyết định|toán học|tư duy logic|tư duy phản biện|viết|đọc hiểu
11-9041.01,Trình quản lý phát triển và kỹ thuật đa năng,"Xác định, lập kế hoạch hoặc thực hiện các chương trình nghiên cứu nhiên liệu sinh học/biodiesel đánh giá các nguyên liệu và công nghệ chế biến thay thế có tiềm năng thương mại trong ngắn hạn.",Quản lý|chú ý đến chi tiết|giao tiếp|giao tiếp nói|giám sát|giải quyết vấn đề kỹ thuật|giải quyết vấn đề phức tạp|học chủ động|khả năng thích ứng|kỹ năng máy tính|làm việc nhóm|lãnh đạo|lập kế hoạch chiến lược|lắng nghe tích cực|phán đoán & ra quyết định|phân tích dữ liệu|phân tích hệ thống|quản lý dự án|quản lý nhóm|quản lý thời gian|ra quyết định|tư duy logic|tư duy phản biện|viết|đánh giá hệ thống|đọc hiểu,"[0.594, 0.834, 0.301, 0.3, 0.671, 0.501]",Quản lý|chú ý đến chi tiết|giao tiếp|giao tiếp nói|giám sát|giải quyết vấn đề kỹ thuật|giải quyết vấn đề phức tạp|học chủ động|khả năng thích ứng|kỹ năng máy tính|làm việc nhóm|lãnh đạo|lập kế hoạch chiến lược|lắng nghe tích cực|phán đoán & ra quyết định|phân tích dữ liệu|phân tích hệ thống|quản lý dự án|quản lý nhóm|quản lý thời gian|ra quyết định|tư duy logic|tư duy phản biện|viết|đánh giá hệ thống|đọc hiểu
