id,industry_group_id,industry_group_slug,source_site,title,company,location,salary,salary_min,salary_max,skills,experience_level,employment_type,description,requirements,posted_date,application_deadline,job_url,apply_url,content_hash,is_active,first_seen_at,last_seen_at,created_at,updated_at,raw_data
9,1,information-technology,itviec,"Senior Consultant, Engineer - BEB",NAB Innovation Centre Vietnam,Hồ Chí Minh / Hà Nội,"",,,"{'"Software Architecture'",ReactJS,DevOps,Java}",,,"Yêu cầu kỹ năng: Software Architecture, ReactJS, DevOps, Java. Ứng tuyển trực tiếp trên ITViec.","",2026-05-11 11:33:15.438127+00,,https://itviec.com/it-jobs/senior-consultant-engineer-beb-nab-innovation-centre-vietnam-0305,https://itviec.com/it-jobs/senior-consultant-engineer-beb-nab-innovation-centre-vietnam-0305,81aeff7ed3aee8f0763153b00e79100cb6632cf557c51a60612a3c6a12882055,t,2026-05-12 11:33:18.461193+00,2026-05-14 10:01:20.844032+00,2026-05-12 11:33:18.407227+00,2026-05-14 10:01:20.844032+00,"{'"skills'": ['"Software Architecture'", '"ReactJS'", '"DevOps'", '"Java'"], '"source'": '"dom'"}"
32,1,information-technology,topcv,Marketing Facebook - Thị Trường Mỹ,"",Hà Nội,9 - 30 triệu,9,30,{},,,"","",,,https://www.topcv.vn/viec-lam/marketing-facebook-thi-truong-my/2150165.html,https://www.topcv.vn/viec-lam/marketing-facebook-thi-truong-my/2150165.html,106bd9a1b24715c1ab137a438a18dd2b3a0fa7496e035fec7d871fad38692293,t,2026-05-12 11:58:51.551952+00,2026-05-12 11:58:51.551952+00,2026-05-12 11:58:51.420589+00,2026-05-12 11:58:51.420589+00,"{'"source'": '"dom'"}"
10,1,information-technology,itviec,Android HMI SDK Development for Automotive Developer,Altaa Vistaa,Hồ Chí Minh / Hà Nội,"",,,"{Kotlin,'"Embedded Android'"}",,,"Yêu cầu kỹ năng: Kotlin, Embedded Android. Ứng tuyển trực tiếp trên ITViec.","",2026-05-11 11:33:16.152131+00,,https://itviec.com/it-jobs/android-hmi-sdk-development-for-automotive-developer-altaa-vistaa-3308,https://itviec.com/it-jobs/android-hmi-sdk-development-for-automotive-developer-altaa-vistaa-3308,afbe5ef9545873a19287ac173b4943f1eb28c3cc20c422175e05251ea8a35a37,t,2026-05-12 11:33:18.461193+00,2026-05-14 10:01:20.844032+00,2026-05-12 11:33:18.407227+00,2026-05-14 10:01:20.844032+00,"{'"skills'": ['"Kotlin'", '"Embedded Android'"], '"source'": '"dom'"}"
28,1,information-technology,topcv,Nhân Viên Kinh Doanh B2B - Ngành Logistic/Express - Thu Nhập Từ 20 - 30 Triệu - Tuyển Dụng Toàn Quốc,"",Hồ Chí Minh (mới) & 24 nơi khác,20 - 30 triệu,20,30,{},,,"","",,,https://www.topcv.vn/brand/haibonbay/tuyen-dung/nhan-vien-kinh-doanh-b2b-nganh-logistic-express-thu-nhap-tu-20-30-trieu-tuyen-dung-toan-quoc-j2143831.html,https://www.topcv.vn/brand/haibonbay/tuyen-dung/nhan-vien-kinh-doanh-b2b-nganh-logistic-express-thu-nhap-tu-20-30-trieu-tuyen-dung-toan-quoc-j2143831.html,6652e1182a4df0f80e657423c2fd6711800e90532adc6facc3e68c3d289969f3,t,2026-05-12 11:58:51.551952+00,2026-05-13 18:11:31.430687+00,2026-05-12 11:58:51.420589+00,2026-05-13 18:11:31.430687+00,"{'"source'": '"dom'"}"
13,2,marketing-communication,vietnamworks,Nhân Sự Vận Hành Sàn Thương Mại Điện Tử,Công Ty Cổ Phần Thương Mại Tràng An- Việt Nam,"","",,,{},,,Vị trí tại Công Ty Cổ Phần Thương Mại Tràng An- Việt Nam. Xem chi tiết và ứng tuyển trực tiếp trên VietnamWorks.,"",,,https://www.vietnamworks.com/nhan-su-van-hanh-san-thuong-mai-dien-tu-2028054-jv,https://www.vietnamworks.com/nhan-su-van-hanh-san-thuong-mai-dien-tu-2028054-jv?source=searchResults&searchType=2&placement=2028054&sortBy=date&qs=0,63e2cecdc55206fad33cd88856827c4692d1253b47d8e33cb77118e57a3b2b43,t,2026-05-12 11:33:19.097332+00,2026-05-14 10:01:23.085646+00,2026-05-12 11:33:19.09525+00,2026-05-14 10:01:23.085646+00,"{'"source'": '"dom'"}"
31,1,information-technology,topcv,"Nhân Viên Kinh Doanh / Sales (Nam), Lương Từ 15-30 Triệu, Tại Hà Nội, Đi Làm Ngay",CÔNG TY TNHH THƯƠNG MẠI VÀ VẬT LIỆU XÂY DỰNG TÂY HÀ,Hà Nội,15 - 30 triệu,15,30,{},,,"","",,,https://www.topcv.vn/viec-lam/nhan-vien-kinh-doanh-sales-nam-luong-tu-15-30-trieu-tai-ha-noi-di-lam-ngay/1644928.html,https://www.topcv.vn/viec-lam/nhan-vien-kinh-doanh-sales-nam-luong-tu-15-30-trieu-tai-ha-noi-di-lam-ngay/1644928.html,7c8a53802806daa4d977d1cf9a0402c9c31e7e4825ebb1eb688f8ed1df9e7f61,t,2026-05-12 11:58:51.551952+00,2026-05-14 03:17:29.33088+00,2026-05-12 11:58:51.420589+00,2026-05-14 03:17:29.506386+00,"{'"source'": '"dom'"}"
27,1,information-technology,vietnamworks,Group Business Intelligence Lead,Công Ty Cổ Phần Openasia,"","",,,{},,,Vị trí tại Công Ty Cổ Phần Openasia. Xem chi tiết và ứng tuyển trực tiếp trên VietnamWorks.,"",,,https://www.vietnamworks.com/group-business-intelligence-lead-2052750-jv,https://www.vietnamworks.com/group-business-intelligence-lead-2052750-jv?source=searchResults&searchType=2&placement=2052750&sortBy=date&qs=0,e21e9ff1928db31f400eda470f16a6fc2b6c249452555b980e4397d11bc360f2,t,2026-05-12 11:58:51.551952+00,2026-05-12 13:18:47.368262+00,2026-05-12 11:58:51.420589+00,2026-05-12 13:18:47.368262+00,"{'"source'": '"dom'"}"
12,2,marketing-communication,vietnamworks,Head Of Account Manager - Media Agency (Trưởng Phòng Quản Lý Dự Án - Lĩnh Vực Truyền Thông),Công Ty Cổ phần TAJ Việt Nam,"","",,,{},,,Vị trí tại Công Ty Cổ phần TAJ Việt Nam. Xem chi tiết và ứng tuyển trực tiếp trên VietnamWorks.,"",,,https://www.vietnamworks.com/head-of-account-manager-media-agency-truong-phong-quan-ly-du-an-linh-vuc-truyen-thong-2043628-jv,https://www.vietnamworks.com/head-of-account-manager-media-agency-truong-phong-quan-ly-du-an-linh-vuc-truyen-thong-2043628-jv?source=searchResults&searchType=2&placement=2043628&sortBy=date&qs=0,79efe4d6c25da4b2a1dd3c8d123f81ef7a73a62f97277e95c0baf8e222ad5ae5,t,2026-05-12 11:33:19.097332+00,2026-05-12 13:18:44.150724+00,2026-05-12 11:33:19.09525+00,2026-05-12 13:18:44.150724+00,"{'"source'": '"dom'"}"
15,2,marketing-communication,vietnamworks,CSR (Customer Service Representative) - Lương Hấp Dẫn,CÔNG TY TNHH AMPHENOL COMMUNICATION ELECTRONICS VIỆT NAM,"","",,,{communication},,,Vị trí tại CÔNG TY TNHH AMPHENOL COMMUNICATION ELECTRONICS VIỆT NAM. Xem chi tiết và ứng tuyển trực tiếp trên VietnamWorks.,"",,,https://www.vietnamworks.com/csr-customer-service-representative-luong-hap-dan-2043560-jv,https://www.vietnamworks.com/csr-customer-service-representative-luong-hap-dan-2043560-jv?source=searchResults&searchType=2&placement=2043560&sortBy=date&qs=0,4a9eb4cd56c742098267872f2a9ceb3a8abc457381388814cb004e0bf8e52954,t,2026-05-12 11:33:19.097332+00,2026-05-12 13:18:44.150724+00,2026-05-12 11:33:19.09525+00,2026-05-12 13:18:44.150724+00,"{'"source'": '"dom'"}"
38,4,accounting-auditing,vietnamworks,Kế Toán Tổng Hợp Lương Từ 18Tr - 25Tr,"","","",,,{},,,Xem chi tiết và ứng tuyển trực tiếp trên VietnamWorks.,"",,,https://www.vietnamworks.com/ke-toan-tong-hop-luong-tu-18tr-25tr-2030956-jv,https://www.vietnamworks.com/ke-toan-tong-hop-luong-tu-18tr-25tr-2030956-jv?source=searchResults&searchType=2&placement=2030956&sortBy=date&qs=0,a99c978cb23d0799c53fc12270d8fd9ef3282faec6a0bd540be32f2170599499,t,2026-05-12 11:58:52.060168+00,2026-05-12 13:18:44.826595+00,2026-05-12 11:58:51.941776+00,2026-05-12 13:18:44.826595+00,"{'"source'": '"dom'"}"
40,4,accounting-auditing,vietnamworks,Chuyên viên kế toán tổng hợp - Vin Nexus Center,Hệ thống Giáo dục Vinschool,"","",,,{},,,Vị trí tại Hệ thống Giáo dục Vinschool. Xem chi tiết và ứng tuyển trực tiếp trên VietnamWorks.,"",,,https://www.vietnamworks.com/chuyen-vien-ke-toan-tong-hop-vin-nexus-center-2030890-jv,https://www.vietnamworks.com/chuyen-vien-ke-toan-tong-hop-vin-nexus-center-2030890-jv?source=searchResults&searchType=2&placement=2030890&sortBy=date&qs=0,71c036ebef44fa8bb6f4c2aac156557a9ecef871a5ec16986c2b7ba9a76df749,t,2026-05-12 11:58:52.060168+00,2026-05-14 03:46:52.105384+00,2026-05-12 11:58:51.941776+00,2026-05-14 03:46:52.105384+00,"{'"source'": '"dom'"}"
14,2,marketing-communication,vietnamworks,Sales Executive - Quản Lý Bán Hàng,Công Ty TNHH Ariston Việt Nam,"","",,,{},,,Vị trí tại Công Ty TNHH Ariston Việt Nam. Xem chi tiết và ứng tuyển trực tiếp trên VietnamWorks.,"",,,https://www.vietnamworks.com/sales-executive-quan-ly-ban-hang-2045837-jv,https://www.vietnamworks.com/sales-executive-quan-ly-ban-hang-2045837-jv?source=searchResults&searchType=2&placement=2045837&sortBy=date&qs=0,f94d39e7fced892d9662ae29c1e0e39630f996f1baa6be286d0bdf913f46221c,t,2026-05-12 11:33:19.097332+00,2026-05-12 13:18:47.368262+00,2026-05-12 11:33:19.09525+00,2026-05-12 13:18:47.368262+00,"{'"source'": '"dom'"}"
6,1,information-technology,itviec,"Automotive Software Engineer (C++, OOP, Middleware)",LG Electronics Development Vietnam (LGEDV),Hồ Chí Minh / Hà Nội,"",,,"{C++,Middleware,Linux,OOP,Embedded}",,,"Yêu cầu kỹ năng: C++, Middleware, Linux, OOP, Embedded. Ứng tuyển trực tiếp trên ITViec.","",2026-05-12 07:33:09.88765+00,,https://itviec.com/it-jobs/automotive-software-engineer-c-oop-middleware-lg-electronics-development-vietnam-lgedv-5740,https://itviec.com/it-jobs/automotive-software-engineer-c-oop-middleware-lg-electronics-development-vietnam-lgedv-5740,48b414dd6025b5511ea8712e08d821d7cafea8d3bc87e9b2734440dd2a1dc43d,t,2026-05-12 11:33:18.461193+00,2026-05-14 10:01:20.844032+00,2026-05-12 11:33:18.407227+00,2026-05-14 10:01:20.844032+00,"{'"skills'": ['"C++'", '"Middleware'", '"Linux'", '"OOP'", '"Embedded'"], '"source'": '"dom'"}"
41,4,accounting-auditing,vietnamworks,Kế Toán Giá Thành,Công Ty TNHH Thương Mại Nhân Hoàng,"","",,,{},,,"","",,,https://www.vietnamworks.com/ke-toan-gia-thanh-2046908-jv,https://www.vietnamworks.com/ke-toan-gia-thanh-2046908-jv?source=searchResults&searchType=2&placement=2046908&sortBy=date&qs=0,ac334333dbf65038f03f4aa1739fe7e4ccaedddb9cb019046e9b5fa34a53d24b,t,2026-05-12 11:58:52.060168+00,2026-05-12 11:58:52.060168+00,2026-05-12 11:58:51.941776+00,2026-05-12 11:58:51.941776+00,"{'"source'": '"dom'"}"
292,1,information-technology,itviec,Technical Lead (Kotlin/Java),Kamereo,Hồ Chí Minh / Hà Nội,"",,,"{'"System Architecture'",Kotlin,AWS,Leadership,Java}",,,"Yêu cầu kỹ năng: System Architecture, Kotlin, AWS, Leadership, Java. Ứng tuyển trực tiếp trên ITViec.","",2026-05-13 07:14:18.700584+00,,https://itviec.com/it-jobs/technical-lead-kotlin-java-kamereo-0343,https://itviec.com/it-jobs/technical-lead-kotlin-java-kamereo-0343,1fc15fa5d0ce105b56eb0fef5f9e08ee81da9bc98da9d8e8cfe61fce05f04469,t,2026-05-13 16:22:07.189447+00,2026-05-14 10:01:20.844032+00,2026-05-13 16:22:07.145559+00,2026-05-14 10:01:20.844032+00,"{'"skills'": ['"System Architecture'", '"Kotlin'", '"AWS'", '"Leadership'", '"Java'", '"+1'"], '"source'": '"dom'"}"
293,1,information-technology,itviec,AI Solutions Architect (Transformation Lead),KMS Technology,Hồ Chí Minh / Hà Nội,"",,,"{'"Generative AI'",'"Solution Architecture'",English}",,,"Yêu cầu kỹ năng: Generative AI, Solution Architecture, English. Ứng tuyển trực tiếp trên ITViec.","",2026-05-09 16:14:22.07332+00,,https://itviec.com/it-jobs/ai-solutions-architect-transformation-lead-kms-technology-2321,https://itviec.com/it-jobs/ai-solutions-architect-transformation-lead-kms-technology-2321,64c988339b921851eeaa3d0534207457c936d157753defe6bfb15ef6552b56fe,t,2026-05-13 16:22:07.189447+00,2026-05-14 10:01:20.844032+00,2026-05-13 16:22:07.145559+00,2026-05-14 10:01:20.844032+00,"{'"skills'": ['"Generative AI'", '"Solution Architecture'", '"English'", '"+3'"], '"source'": '"dom'"}"
42,4,accounting-auditing,vietnamworks,Kế Toán Tổng Hợp – Thu Nhập 15-20 Triệu | Hà Nội - 2 Năm Kinh Nghiệm,Công Ty Cổ Phần Ống Thép Thuận Phát,"","",,,{},,,"","",,,https://www.vietnamworks.com/ke-toan-tong-hop-thu-nhap-15-20-trieu-ha-noi-2-nam-kinh-nghiem-2046836-jv,https://www.vietnamworks.com/ke-toan-tong-hop-thu-nhap-15-20-trieu-ha-noi-2-nam-kinh-nghiem-2046836-jv?source=searchResults&searchType=2&placement=2046836&sortBy=date&qs=0,a819f876f803f8b002b1cc59da5c4b02cd4f376cd5341c87766003295cfb9bac,t,2026-05-12 11:58:52.060168+00,2026-05-12 12:02:42.275932+00,2026-05-12 11:58:51.941776+00,2026-05-12 12:02:42.275932+00,"{'"source'": '"dom'"}"
105,1,information-technology,vietnamworks,Chuyên Viên Kế Hoạch Tiến Độ,BIM Group,"","",,,{BIM},,,Vị trí tại BIM Group. Xem chi tiết và ứng tuyển trực tiếp trên VietnamWorks.,"",,,https://www.vietnamworks.com/chuyen-vien-ke-hoach-tien-djo-2025487-jv,https://www.vietnamworks.com/chuyen-vien-ke-hoach-tien-djo-2025487-jv?source=searchResults&searchType=2&placement=2025487&sortBy=date&qs=0,62c778c8ef2425508ed5999bea6d63dfd855e382a3dbc9ed312aa96adece3a84,t,2026-05-12 13:13:49.467662+00,2026-05-14 03:46:44.163268+00,2026-05-12 13:13:49.428552+00,2026-05-14 03:46:44.163268+00,"{'"source'": '"dom'"}"
46,2,marketing-communication,vietnamworks,Chuyên Viên Tổ Chức Sự Kiện,CÔNG TY TNHH MẶT TRỜI PHÚ QUỐC,"","",,,{},,,Vị trí tại CÔNG TY TNHH MẶT TRỜI PHÚ QUỐC. Xem chi tiết và ứng tuyển trực tiếp trên VietnamWorks.,"",,,https://www.vietnamworks.com/chuyen-vien-to-chuc-su-kien-2049358-jv,https://www.vietnamworks.com/chuyen-vien-to-chuc-su-kien-2049358-jv?source=searchResults&searchType=2&placement=2049358&sortBy=date&qs=0,2a0dfa678991480244bd9545743fc2e0fd12be615c5600b21026f204ac6c7a72,t,2026-05-12 12:02:41.529831+00,2026-05-12 13:18:44.150724+00,2026-05-12 12:02:41.510269+00,2026-05-12 13:18:44.150724+00,"{'"source'": '"dom'"}"
104,1,information-technology,vietnamworks,Khám Phá Cơ Hội Phát Triển Sự Nghiệp & Định Cư Tại Phần Lan (Thông Qua Sự Kiện Offline 22/05/2026 Tại HCM),Business Finland - Work in Finland Unit,"","",,,{},,,Vị trí tại Business Finland - Work in Finland Unit. Xem chi tiết và ứng tuyển trực tiếp trên VietnamWorks.,"",,,https://www.vietnamworks.com/kham-pha-co-hoi-phat-trien-su-nghiep-and-djinh-cu-tai-phan-lan-thong-qua-su-kien-offline-22052026-tai-hcm-2041158-jv,https://www.vietnamworks.com/kham-pha-co-hoi-phat-trien-su-nghiep-and-djinh-cu-tai-phan-lan-thong-qua-su-kien-offline-22052026-tai-hcm-2041158-jv?source=searchResults&searchType=2&placement=2041158&sortBy=date&qs=0,2024d38f093bbc3b810d25d1064807008a435c2e569e4f7624fe6e56b7c5815e,t,2026-05-12 13:13:49.467662+00,2026-05-14 10:01:20.844032+00,2026-05-12 13:13:49.428552+00,2026-05-14 10:01:20.844032+00,"{'"source'": '"dom'"}"
50,3,finance-banking,vietnamworks,General Accountant ( Orienting Chief Accountant),MISA Jointstock Company,"","",,,{},,,Vị trí tại MISA Jointstock Company. Xem chi tiết và ứng tuyển trực tiếp trên VietnamWorks.,"",,,https://www.vietnamworks.com/general-accountant-orienting-chief-accountant-2023559-jv,https://www.vietnamworks.com/general-accountant-orienting-chief-accountant-2023559-jv?source=searchResults&searchType=2&placement=2023559&sortBy=date&qs=0,0072be608efade46bec0d5635b7917b4fd53376d8082992380e4cc85f383100e,t,2026-05-12 12:02:41.569824+00,2026-05-12 13:18:44.826595+00,2026-05-12 12:02:41.549917+00,2026-05-12 13:18:44.826595+00,"{'"source'": '"dom'"}"
52,3,finance-banking,topcv,Kỹ Sư Giám Sát Xây Dựng - Lương Lên Tới 40 Triệu/Tháng,CÔNG TY CỔ PHẦN XÂY DỰNG SỐ 1 HÀ NỘI,Hà Nội & 3 nơi khác,15 - 40 triệu,15,40,{},,,"","",,,https://www.topcv.vn/viec-lam/ky-su-giam-sat-xay-dung-luong-len-toi-40-trieu-thang/2150179.html,https://www.topcv.vn/viec-lam/ky-su-giam-sat-xay-dung-luong-len-toi-40-trieu-thang/2150179.html,babfd2a826f319a45f8aa00cd9b162b4ffa866f2627cc699412941b089a342a4,t,2026-05-12 12:02:41.569824+00,2026-05-12 12:02:41.569824+00,2026-05-12 12:02:41.549917+00,2026-05-12 12:02:41.549917+00,"{'"source'": '"dom'"}"
102,6,sales-business-development,vietnamworks,Sales B2B Specialist - Korean Language,Concentrix,"","",,,{},,,Vị trí tại Concentrix. Xem chi tiết và ứng tuyển trực tiếp trên VietnamWorks.,"",,,https://www.vietnamworks.com/sales-b2b-specialist-korean-language-2046734-jv,https://www.vietnamworks.com/sales-b2b-specialist-korean-language-2046734-jv?source=searchResults&searchType=2&placement=2046734&sortBy=date&qs=0,6fabb1b2b4af406efe0679beb6109d40f3816e2a53db755c6db3ca82f8a204ca,t,2026-05-12 13:13:49.467662+00,2026-05-12 13:18:46.788234+00,2026-05-12 13:13:49.428552+00,2026-05-12 13:18:46.788234+00,"{'"source'": '"dom'"}"
35,1,information-technology,careerviet,E-commerce Key Account Manager (TikTok Shop/Shopee)(Mới),CÔNG TY TNHH GOLDNET,Hồ Chí Minh,Lương: Cạnh tranh,,,{},,,"","",,,https://careerviet.vn/vi/tim-viec-lam/e-commerce-key-account-manager-tiktok-shop-shopee.35C75AEB.html,https://careerviet.vn/vi/tim-viec-lam/e-commerce-key-account-manager-tiktok-shop-shopee.35C75AEB.html,26cea5b3c7a8cf24fe62e6af0b33696f787adfaffb97e7d0e294be5177b0617c,t,2026-05-12 11:58:51.551952+00,2026-05-12 13:18:47.368262+00,2026-05-12 11:58:51.420589+00,2026-05-12 13:18:47.368262+00,"{'"source'": '"dom'"}"
37,1,information-technology,careerviet,Giám Sát Chăm Sóc Khách Hàng Sau Vay(Mới),Công Ty Tài Chính TNHH MB SHINSEI (MCREDIT),Hà Nội,Lương: Cạnh tranh,,,{},,,"","",,,https://careerviet.vn/vi/tim-viec-lam/giam-sat-cham-soc-khach-hang-sau-vay.35C75B10.html,https://careerviet.vn/vi/tim-viec-lam/giam-sat-cham-soc-khach-hang-sau-vay.35C75B10.html,8789e0178e861e21309067812d2a0798a0b9538ecb21ffaa1677da2e11362b96,t,2026-05-12 11:58:51.551952+00,2026-05-12 13:18:47.368262+00,2026-05-12 11:58:51.420589+00,2026-05-12 13:18:47.368262+00,"{'"source'": '"dom'"}"
45,2,marketing-communication,vietnamworks,Trưởng Phòng Marketing,CÔNG TY CỔ PHẦN PHÁT TRIỂN CÔNG NGHỆ TECHPRO,"","",,,{},,,Vị trí tại CÔNG TY CỔ PHẦN PHÁT TRIỂN CÔNG NGHỆ TECHPRO. Xem chi tiết và ứng tuyển trực tiếp trên VietnamWorks.,"",,,https://www.vietnamworks.com/truong-phong-marketing-2047033-jv,https://www.vietnamworks.com/truong-phong-marketing-2047033-jv?source=searchResults&searchType=2&placement=2047033&sortBy=date&qs=0,968187a482643db46cf6bcfbf211372aa2960c883f7d5fbf9f6b64a6717b7fbb,t,2026-05-12 12:02:41.529831+00,2026-05-12 13:18:47.368262+00,2026-05-12 12:02:41.510269+00,2026-05-12 13:18:47.368262+00,"{'"source'": '"dom'"}"
53,3,finance-banking,topcv,Nhân Viên Kinh Doanh - Chốt Cơ Hội Có Sẵn (Chốt Data Nóng),"",Hà Nội,15 - 20 triệu,15,20,{},,,"","",,,https://www.topcv.vn/brand/misa/tuyen-dung/nhan-vien-kinh-doanh-chot-co-hoi-co-san-chot-data-nong-j2144691.html,https://www.topcv.vn/brand/misa/tuyen-dung/nhan-vien-kinh-doanh-chot-co-hoi-co-san-chot-data-nong-j2144691.html,a4dbd7dd5baac10f539bf0c6f42fbcdc4d5d0870dab6514024bdf26987c3a641,t,2026-05-12 12:02:41.569824+00,2026-05-12 12:02:41.569824+00,2026-05-12 12:02:41.549917+00,2026-05-12 12:02:41.549917+00,"{'"source'": '"dom'"}"
54,3,finance-banking,topcv,Kiến Trúc Sư Triển Khai Bản Vẽ - Design Development Architect (Upto 700 USD/Tháng),CHI NHÁNH CÔNG TY OBAYASHI VIỆT NAM,Hà Nội,Tới 18.5 triệu,,,{},,,"","",,,https://www.topcv.vn/viec-lam/kien-truc-su-trien-khai-ban-ve-design-development-architect-upto-700-usd-thang/2149366.html,https://www.topcv.vn/viec-lam/kien-truc-su-trien-khai-ban-ve-design-development-architect-upto-700-usd-thang/2149366.html,95df041713d0dfbe088f35bdac876d5fa9e4e3e5237809ad1296cba75750b904,t,2026-05-12 12:02:41.569824+00,2026-05-12 12:02:41.569824+00,2026-05-12 12:02:41.549917+00,2026-05-12 12:02:41.549917+00,"{'"source'": '"dom'"}"
55,3,finance-banking,topcv,Chuyên Viên Kinh Doanh ( Có Kinh Nghiệm ) - Đi Làm Ngay,CÔNG TY CỔ PHẦN CÔNG NGHỆ TÀI CHÍNH VNFITE,Hà Nội & 2 nơi khác,10 - 25 triệu,10,25,{},,,"","",,,https://www.topcv.vn/viec-lam/chuyen-vien-kinh-doanh-co-kinh-nghiem-di-lam-ngay/2144333.html,https://www.topcv.vn/viec-lam/chuyen-vien-kinh-doanh-co-kinh-nghiem-di-lam-ngay/2144333.html,538bd6129988a540ca47abe62b5ea6e285bfa559f4a040ea7b1263141d7a7ed4,t,2026-05-12 12:02:41.569824+00,2026-05-12 12:02:41.569824+00,2026-05-12 12:02:41.549917+00,2026-05-12 12:02:41.549917+00,"{'"source'": '"dom'"}"
56,3,finance-banking,topcv,Product Owner (Sản Phẩm Kho/Mua Hàng),CÔNG TY CỔ PHẦN MISA,Hà Nội,Thoả thuận,,,{},,,"","",,,https://www.topcv.vn/viec-lam/product-owner-san-pham-kho-mua-hang/2151486.html,https://www.topcv.vn/viec-lam/product-owner-san-pham-kho-mua-hang/2151486.html,02d2ca9a0575b6e800886ee91d555ea0d0d4f1d1d2d9c57c13a179da5e375530,t,2026-05-12 12:02:41.569824+00,2026-05-12 12:02:41.569824+00,2026-05-12 12:02:41.549917+00,2026-05-12 12:02:41.549917+00,"{'"source'": '"dom'"}"
115,15,media-content,vietnamworks,Content Writer - Biên Tập Viên,Công Ty Cổ Phần Maxgroup Thành Phố Hồ Chí Minh,"","",,,{},,,Vị trí tại Công Ty Cổ Phần Maxgroup Thành Phố Hồ Chí Minh. Xem chi tiết và ứng tuyển trực tiếp trên VietnamWorks.,"",,,https://www.vietnamworks.com/content-writer-bien-tap-vien-2043641-jv,https://www.vietnamworks.com/content-writer-bien-tap-vien-2043641-jv?source=searchResults&searchType=2&placement=2043641&sortBy=date&qs=0,615855818bb5a5423bfd72bc72890f3c2ac6af1db21f3fde70f2588ce0338c60,t,2026-05-12 13:18:44.150724+00,2026-05-12 13:18:44.150724+00,2026-05-12 13:18:44.151323+00,2026-05-12 13:18:44.151323+00,"{'"source'": '"dom'"}"
